Original Interest Rate_mean,Original Interest Rate_q25,Original Interest Rate_q75,Original Interest Rate_min,Original Interest Rate_max,Current Interest Rate_mean,Current Interest Rate_q25,Current Interest Rate_q75,Current Interest Rate_min,Current Interest Rate_max,Original UPB_mean,Original UPB_q25,Original UPB_q75,Original UPB_min,Original UPB_max,Debt-To-Income (DTI)_mean,Debt-To-Income (DTI)_q25,Debt-To-Income (DTI)_q75,Debt-To-Income (DTI)_min,Debt-To-Income (DTI)_max,Borrower Credit Score at Origination_mean,Borrower Credit Score at Origination_q25,Borrower Credit Score at Origination_q75,Borrower Credit Score at Origination_min,Borrower Credit Score at Origination_max,Co-Borrower Credit Score at Origination_mean,Co-Borrower Credit Score at Origination_q25,Co-Borrower Credit Score at Origination_q75,Co-Borrower Credit Score at Origination_min,Co-Borrower Credit Score at Origination_max,Loan Age_mean,Loan Age_q25,Loan Age_q75,Loan Age_min,Loan Age_max,Original Loan to Value Ratio (LTV)_mean,Original Loan to Value Ratio (LTV)_q25,Original Loan to Value Ratio (LTV)_q75,Original Loan to Value Ratio (LTV)_min,Original Loan to Value Ratio (LTV)_max,Original Combined Loan to Value Ratio (CLTV)_mean,Original Combined Loan to Value Ratio (CLTV)_q25,Original Combined Loan to Value Ratio (CLTV)_q75,Original Combined Loan to Value Ratio (CLTV)_min,Original Combined Loan to Value Ratio (CLTV)_max,Original Loan Term_mean,Original Loan Term_q25,Original Loan Term_q75,Original Loan Term_min,Original Loan Term_max,Mortgage Insurance Percentage_mean,Mortgage Insurance Percentage_q25,Mortgage Insurance Percentage_q75,Mortgage Insurance Percentage_min,Mortgage Insurance Percentage_max,Number of Borrowers_mean,Number of Borrowers_q25,Number of Borrowers_q75,Number of Borrowers_min,Number of Borrowers_max,Occupancy Status_P_rate,Occupancy Status_I_rate,Occupancy Status_S_rate,Property Type_SF_rate,Property Type_CO_rate,Property Type_CP_rate,Property Type_PU_rate,Property Type_MH_rate,Loan Purpose_P_rate,Loan Purpose_C_rate,Loan Purpose_R_rate,Amortization Type_FRM_rate,Amortization Type_ARM_rate,Interest Only Loan Indicator_Y_rate,Interest Only Loan Indicator_N_rate,Prepayment Penalty Indicator_Y_rate,Prepayment Penalty Indicator_N_rate,First Time Home Buyer Indicator_Y_rate,First Time Home Buyer Indicator_N_rate,loan_count,total_current_upb,total_original_upb,total_sched_principal,total_unsched_principal,total_principal,lp_empty_ratio,lp_all00_ratio,lp_end00_ratio,lp_end_not00_ratio,lp_has_02plus_ratio,lp_nonzero_count_mean,P_0_30,P_31_60,P_61_90,P_90plus,Pool,Month,Deal_Type,Deal_Number,Group,Deal_Year
3.8862495,3.625,4.0,2.75,6.375,3.8562472,3.625,4.0,2.75,6.125,243052.05,141000.0,329000.0,9000.0,1100000.0,31.6097,24.0,40.0,1.0,51.0,768.2203,748.0,797.0,620.0,837.0,773.9994,758.0,800.0,620.0,834.0,120.9743,120.0,122.0,119.0,125.0,75.24939,72.0,80.0,51.0,86.0,76.005646,73.0,80.0,51.0,97.0,359.9047,360.0,360.0,304.0,360.0,25.0,25.0,25.0,25.0,25.0,1.561026,1.0,2.0,1.0,8.0,0.81750685,0.123983346,0.05850979,0.64157,0.09903429,0.0057676975,0.25076637,0.0028616993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.12931691,0.8706831,112870.0,4648566000.0,27433286000.0,15953579.0,33144986.0,49137536.0,0.7356162,0.2515903,0.26282448,0.0015593161,0.0027199434,0.041702844,1.0,0.0,0.0,0.0,CAS_2013-C01_G1_112022,2022-11,C,01,G1,2013
3.8862495,3.625,4.0,2.75,6.375,3.8559587,3.625,4.0,2.75,6.125,243052.05,141000.0,329000.0,9000.0,1100000.0,31.6097,24.0,40.0,1.0,51.0,768.2203,748.0,797.0,620.0,837.0,773.9994,758.0,800.0,620.0,834.0,121.974396,121.0,123.0,120.0,126.0,75.24939,72.0,80.0,51.0,86.0,76.005646,73.0,80.0,51.0,97.0,359.9047,360.0,360.0,304.0,360.0,25.0,25.0,25.0,25.0,25.0,1.561026,1.0,2.0,1.0,8.0,0.81750685,0.123983346,0.05850979,0.64157,0.09903429,0.0057676975,0.25076637,0.0028616993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.12931691,0.8706831,112870.0,4605670000.0,27433286000.0,14841428.0,27939152.0,42895640.0,0.73734385,0.25017276,0.2609462,0.0017099318,0.002445291,0.040178966,1.0,0.0,0.0,0.0,CAS_2013-C01_G1_122022,2022-12,C,01,G1,2013
3.6697617,3.5,3.875,2.5,5.75,3.6385841,3.375,3.875,2.0,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,107.98613,107.0,109.0,106.0,112.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,6959452000.0,30060380000.0,21912872.0,161634830.0,183679620.0,0.6598495,0.32053316,0.33786082,0.0022896393,0.0071714777,0.06775697,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_012022,2022-01,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6334827,3.375,3.75,2.5,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,119.98202,119.0,121.0,118.0,124.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,5923547000.0,30060380000.0,19523890.0,27451442.0,47246964.0,0.69754684,0.28890342,0.3004988,0.0019543706,0.0025758443,0.04033854,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_012023,2023-01,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.631936,3.375,3.75,2.5,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,131.97864,131.0,133.0,130.0,136.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,5383123500.0,30060380000.0,19174382.0,19887628.0,39169416.0,0.7141549,0.27324393,0.28386623,0.0019789026,0.0018398887,0.036020935,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_012024,2024-01,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6381266,3.375,3.875,2.0,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,108.98606,108.0,110.0,107.0,113.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,6789586400.0,30060380000.0,22654252.0,147034660.0,169865900.0,0.6661379,0.31477636,0.33172786,0.002134271,0.0069670454,0.066096984,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_022022,2022-02,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6333475,3.375,3.75,2.5,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,120.98167,120.0,122.0,119.0,125.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,5877551600.0,30060380000.0,20489190.0,25252758.0,45995424.0,0.6989042,0.28763595,0.2991659,0.0019298389,0.0024695396,0.039823372,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_022023,2023-02,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6373692,3.375,3.875,2.0,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,109.98578,109.0,111.0,108.0,114.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,6672690700.0,30060380000.0,19839610.0,96905304.0,116895860.0,0.67053723,0.3104751,0.3275002,0.0019625481,0.0068035,0.0654428,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_032022,2022-03,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6331167,3.375,3.75,2.5,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,121.981384,121.0,123.0,120.0,126.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,5837599000.0,30060380000.0,19011642.0,20808348.0,39952370.0,0.69998366,0.2868264,0.29829913,0.0017172295,0.0023141713,0.038842097,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_032023,2023-03,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.636802,3.375,3.84,2.0,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,110.98477,110.0,112.0,109.0,115.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,6562362400.0,30060380000.0,20293892.0,89732376.0,110328340.0,0.67456865,0.30654183,0.3230027,0.0024286532,0.0066563087,0.06446153,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_042022,2022-04,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.632886,3.375,3.75,2.5,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,122.98077,122.0,124.0,121.0,127.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,5796984300.0,30060380000.0,19150714.0,21353236.0,40615090.0,0.7010794,0.28594324,0.29681903,0.0021015618,0.0022487529,0.038155206,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_042023,2023-04,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6362355,3.375,3.81,2.0,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,111.984406,111.0,113.0,110.0,116.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,6455571500.0,30060380000.0,21223014.0,85390150.0,106790940.0,0.6785755,0.3027639,0.31946194,0.0019625481,0.006460054,0.063194044,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_052022,2022-05,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.632642,3.375,3.75,2.5,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,123.980156,123.0,125.0,122.0,128.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,5744562700.0,30060380000.0,20903742.0,31401468.0,52421580.0,0.70291114,0.2843078,0.2956088,0.0014800883,0.002134271,0.037615504,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_052023,2023-05,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6357703,3.375,3.78,2.0,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,112.984245,112.0,114.0,111.0,117.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,6366435300.0,30060380000.0,20645756.0,68348690.0,89136020.0,0.68190366,0.30011448,0.31614196,0.0019543706,0.006370104,0.05948156,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_062022,2022-06,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6324437,3.375,3.75,2.5,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,124.98034,124.0,126.0,123.0,129.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,5701730300.0,30060380000.0,18187000.0,24554188.0,42832076.0,0.70423585,0.28292584,0.29383433,0.0019298389,0.0021015618,0.037615504,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_062023,2023-06,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6356337,3.375,3.78,2.0,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,113.984344,113.0,115.0,112.0,118.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,6293403000.0,30060380000.0,19655272.0,53327412.0,73032120.0,0.68453676,0.29832366,0.3134925,0.0019707254,0.0060348352,0.054804154,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_072022,2022-07,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6322427,3.375,3.75,2.5,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,125.9799,125.0,127.0,124.0,130.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,5652527600.0,30060380000.0,20154234.0,28928154.0,49202836.0,0.70595306,0.28144574,0.2923297,0.0017172295,0.0020361436,0.03705945,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_072023,2023-07,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.635368,3.375,3.75,2.0,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,114.98452,114.0,116.0,113.0,119.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,6218483700.0,30060380000.0,20026012.0,54595596.0,74919330.0,0.6872925,0.29676178,0.310655,0.002052498,0.0047673564,0.050290294,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_082022,2022-08,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6323314,3.375,3.75,2.5,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,126.98015,126.0,128.0,125.0,131.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,5602227000.0,30060380000.0,20321298.0,29882176.0,50300600.0,0.7075885,0.27996567,0.29091504,0.0014964428,0.0019134843,0.03621719,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_082023,2023-08,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.634962,3.375,3.75,2.0,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,115.98329,115.0,117.0,114.0,120.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,6152490500.0,30060380000.0,19866884.0,45963556.0,65993150.0,0.68964756,0.29487285,0.3081691,0.0021833347,0.0042521874,0.047321938,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_092022,2022-09,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6321576,3.375,3.75,2.5,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,127.97967,127.0,129.0,126.0,132.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,5554605000.0,30060380000.0,18746620.0,28845154.0,47621684.0,0.70919126,0.27844468,0.2892714,0.0015373293,0.0018889525,0.035742905,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_092023,2023-09,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6343727,3.375,3.75,2.0,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,116.98291,116.0,118.0,115.0,121.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,6090406400.0,30060380000.0,20247400.0,41811212.0,62084060.0,0.6918391,0.29336005,0.30627197,0.0018889525,0.003606182,0.0453921,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_102022,2022-10,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6320682,3.375,3.75,2.5,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,128.97961,128.0,130.0,127.0,133.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,5507585500.0,30060380000.0,19488466.0,27389812.0,47019812.0,0.7107204,0.27690735,0.28770953,0.0015700384,0.0018153569,0.03548941,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_102023,2023-10,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6340265,3.375,3.75,2.5,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,117.982346,117.0,119.0,116.0,122.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,6028115500.0,30060380000.0,20446144.0,41727700.0,62291336.0,0.6938098,0.2919699,0.30445662,0.0017335841,0.0031073678,0.043658517,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_112022,2022-11,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6321247,3.375,3.75,2.5,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,129.9795,129.0,131.0,128.0,134.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,5465336300.0,30060380000.0,19680030.0,22443794.0,42249080.0,0.71184886,0.27582794,0.28647476,0.0016763431,0.0017662932,0.03542399,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_112023,2023-11,C,01,G1,2014
3.6697617,3.5,3.875,2.5,5.75,3.6337767,3.375,3.75,2.5,5.75,245812.25,144000.0,332000.0,13000.0,1185000.0,31.394243,24.0,39.0,1.0,50.0,767.73566,748.0,797.0,599.0,835.0,773.5965,757.0,799.0,600.0,835.0,118.98287,118.0,120.0,117.0,123.0,74.85368,71.0,80.0,52.0,92.0,75.62591,72.0,80.0,52.0,97.0,359.88623,360.0,360.0,302.0,360.0,27.5,26.25,28.75,25.0,30.0,1.5583531,1.0,2.0,1.0,8.0,0.82723033,0.12204596,0.05072369,0.6381879,0.10044975,0.0040314007,0.25431353,0.0030174176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1014392,0.8985608,122290.0,5970794000.0,30060380000.0,19008294.0,38087530.0,57321390.0,0.6959441,0.29018727,0.30229783,0.001758116,0.0028048083,0.04147518,1.0,0.0,0.0,0.0,CAS_2014-C01_G1_122022,2022-12,C,01,G1,2014
